full,city,state,extraversion,neuroticism,agreeableness,conscientiousness,openness,pop,lat,long,extraversion_scaled,neuroticism_scaled,agreeableness_scaled,conscientiousness_scaled,openness_scaled,extraversion_percentile,neuroticism_percentile,agreeableness_percentile,conscientiousness_percentile,openness_percentile
Logan UT,Logan,Utah,-0.07,0.02,0.17,0.01,-0.05,45262,41.74,-111.84,-0.4666666666666667,0.24999999999999978,0.7674418604651163,0.1304347826086958,-0.33333333333333337,0.024265644955300127,0.6564495530012772,0.9961685823754789,0.5593869731800766,0.17624521072796934
Wauwatosa WI,Wauwatosa,Wisconsin,0.01,-0.02,0.09,-0.01,-0.01,45076,43.06,-88.03,0.06666666666666665,0,0.39534883720930236,-0.04347826086956519,-0.1282051282051283,0.5632183908045977,0.3397190293742018,0.9080459770114943,0.3397190293742018,0.40229885057471265
Strongsville OH,Strongsville,Ohio,-0,0.02,0.01,-0.01,-0.01,45073,41.31,-81.83,0,0.24999999999999978,0.023255813953488413,-0.04347826086956519,-0.1282051282051283,0.48148148148148145,0.6564495530012772,0.37420178799489145,0.3397190293742018,0.40229885057471265
Binghamton NY,Binghamton,New York,-0.06,0.03,0,0.04,-0.02,45070,42.1,-75.91,-0.4,0.3125,-0.023255813953488413,0.39130434782608714,-0.17948717948717952,0.0421455938697318,0.7305236270753512,0.3090676883780332,0.8671775223499362,0.34227330779054915
Grand Island NE,Grand Island,Nebraska,-0.05,0.08,0.03,-0.01,-0.09,45052,40.92,-98.37,-0.33333333333333337,0.625,0.11627906976744184,-0.04347826086956519,-0.5384615384615385,0.06768837803320563,0.929757343550447,0.5389527458492975,0.3397190293742018,0.034482758620689655
Alexandria LA,Alexandria,Louisiana,0.04,-0.01,0.01,0.03,-0.01,44933,31.29,-92.46,0.26666666666666683,0.06249999999999978,0.023255813953488413,0.30434782608695654,-0.1282051282051283,0.8301404853128991,0.43167305236270753,0.37420178799489145,0.776500638569604,0.40229885057471265
Warren OH,Warren,Ohio,-0.01,0.08,-0.04,-0.02,-0.05,44933,41.24,-80.82,-0.06666666666666676,0.625,-0.2093023255813954,-0.13043478260869568,-0.33333333333333337,0.367816091954023,0.929757343550447,0.140485312899106,0.2515964240102171,0.17624521072796934
Attleboro MA,Attleboro,Massachusetts,-0.01,0.02,-0,0.02,-0.1,44690,41.93,-71.3,-0.06666666666666676,0.24999999999999978,-0.023255813953488413,0.21739130434782616,-0.5897435897435899,0.367816091954023,0.6564495530012772,0.3090676883780332,0.6743295019157088,0.022988505747126436
Texas City TX,Texas City,Texas,0.02,-0.07,0.05,-0.01,-0.06,44321,29.41,-94.96,0.1333333333333333,-0.3125000000000001,0.2093023255813955,-0.04347826086956519,-0.3846153846153847,0.6730523627075351,0.06385696040868455,0.6845466155810983,0.3397190293742018,0.12643678160919541
Farmington NM,Farmington,New Mexico,-0.03,0.02,0.05,0.03,-0.07,44278,36.75,-108.19,-0.19999999999999996,0.24999999999999978,0.2093023255813955,0.30434782608695654,-0.435897435897436,0.17879948914431673,0.6564495530012772,0.6845466155810983,0.776500638569604,0.08939974457215837
San Luis Obispo CA,San Luis Obispo,California,0.01,-0.08,0.05,0.01,-0.02,44098,35.27,-120.66,0.06666666666666665,-0.3750000000000001,0.2093023255813955,0.1304347826086958,-0.17948717948717952,0.5632183908045977,0.04342273307790549,0.6845466155810983,0.5593869731800766,0.34227330779054915
Lenexa KS,Lenexa,Kansas,0.01,-0.02,0.07,-0.01,-0.06,43935,38.96,-94.79,0.06666666666666665,0,0.30232558139534893,-0.04347826086956519,-0.3846153846153847,0.5632183908045977,0.3397190293742018,0.8173690932311622,0.3397190293742018,0.12643678160919541
Hackensack NJ,Hackensack,New Jersey,0.05,-0.05,-0,-0.01,0.05,43923,40.89,-74.05,0.3333333333333335,-0.1875,-0.023255813953488413,-0.04347826086956519,0.1794871794871793,0.8837803320561941,0.13026819923371646,0.3090676883780332,0.3397190293742018,0.7586206896551724
Bartlett TN,Bartlett,Tennessee,-0.04,0.01,0,-0,-0.11,43852,35.22,-89.84,-0.2666666666666667,0.1875,-0.023255813953488413,0.04347826086956519,-0.6410256410256411,0.10983397190293742,0.5874840357598978,0.3090676883780332,0.46998722860791825,0.01277139208173691
Pittsfield MA,Pittsfield,Massachusetts,-0.06,0.12,-0.03,0.02,-0.03,43821,42.45,-73.26,-0.4,0.875,-0.16279069767441867,0.21739130434782616,-0.23076923076923084,0.0421455938697318,0.9897828863346104,0.16219667943805874,0.6743295019157088,0.2848020434227331
Roswell NM,Roswell,New Mexico,-0.02,0.01,-0.01,0.03,-0.06,43788,33.37,-104.53,-0.1333333333333333,0.1875,-0.06976744186046513,0.30434782608695654,-0.3846153846153847,0.2656449553001277,0.5874840357598978,0.24521072796934865,0.776500638569604,0.12643678160919541
Kingsport TN,Kingsport,Tennessee,0.02,0.04,-0,0.01,-0.05,43776,36.53,-82.56,0.1333333333333333,0.375,-0.023255813953488413,0.1304347826086958,-0.33333333333333337,0.6730523627075351,0.7969348659003831,0.3090676883780332,0.5593869731800766,0.17624521072796934
West Sacramento CA,West Sacramento,California,-0.03,0.06,-0.01,0.01,-0.01,43656,38.56,-121.55,-0.19999999999999996,0.5,-0.06976744186046513,0.1304347826086958,-0.1282051282051283,0.17879948914431673,0.876117496807152,0.24521072796934865,0.5593869731800766,0.40229885057471265
Palm Coast FL,Palm Coast,Florida,0.03,-0.02,0.06,0.03,0.04,43487,29.57,-81.21,0.19999999999999996,0,0.2558139534883721,0.30434782608695654,0.1282051282051282,0.7675606641123882,0.3397190293742018,0.7535121328224776,0.776500638569604,0.7113665389527458
Stillwater OK,Stillwater,Oklahoma,-0.03,0.01,0.02,0.03,0.03,43473,36.13,-97.07,-0.19999999999999996,0.1875,0.06976744186046502,0.30434782608695654,0.07692307692307687,0.17879948914431673,0.5874840357598978,0.46360153256704983,0.776500638569604,0.6564495530012772
Lake Elsinore CA,Lake Elsinore,California,0.04,-0.01,0.08,-0.02,0.03,43336,33.67,-117.32,0.26666666666666683,0.06249999999999978,0.34883720930232553,-0.13043478260869568,0.07692307692307687,0.8301404853128991,0.43167305236270753,0.8735632183908046,0.2515964240102171,0.6564495530012772
Fairfield OH,Fairfield,Ohio,-0.04,0.03,-0.01,-0.02,0.06,43279,39.33,-84.54,-0.2666666666666667,0.3125,-0.06976744186046513,-0.13043478260869568,0.23076923076923062,0.10983397190293742,0.7305236270753512,0.24521072796934865,0.2515964240102171,0.7994891443167306
Titusville FL,Titusville,Florida,-0,-0.07,0.06,0.05,0.04,43054,28.59,-80.82,0,-0.3125000000000001,0.2558139534883721,0.4782608695652173,0.1282051282051282,0.48148148148148145,0.06385696040868455,0.7535121328224776,0.9169859514687101,0.7113665389527458
Newark CA,Newark,California,-0.03,-0.05,0.04,-0.03,0.01,43018,37.52,-122.03,-0.19999999999999996,-0.1875,0.16279069767441867,-0.21739130434782605,-0.02564102564102566,0.17879948914431673,0.13026819923371646,0.6232439335887612,0.17879948914431673,0.5325670498084292
Concord NH,Concord,New Hampshire,-0.04,0.08,0.01,-0.03,-0.07,42967,43.23,-71.56,-0.2666666666666667,0.625,0.023255813953488413,-0.21739130434782605,-0.435897435897436,0.10983397190293742,0.929757343550447,0.37420178799489145,0.17879948914431673,0.08939974457215837
Rancho Palos Verdes CA,Rancho Palos Verdes,California,0,-0.03,0.01,-0.01,-0.03,42966,33.76,-118.36,0,-0.0625,0.023255813953488413,-0.04347826086956519,-0.23076923076923084,0.48148148148148145,0.2656449553001277,0.37420178799489145,0.3397190293742018,0.2848020434227331
La Puente CA,La Puente,California,0.02,0.02,0.03,-0.05,0.05,42901,34.03,-117.95,0.1333333333333333,0.24999999999999978,0.11627906976744184,-0.3913043478260869,0.1794871794871793,0.6730523627075351,0.6564495530012772,0.5389527458492975,0.07151979565772669,0.7586206896551724
Conroe TX,Conroe,Texas,-0.02,0.07,0.01,0.01,-0.04,42545,30.32,-95.47,-0.1333333333333333,0.5625,0.023255813953488413,0.1304347826086958,-0.28205128205128216,0.2656449553001277,0.9003831417624522,0.37420178799489145,0.5593869731800766,0.2260536398467433
Midland MI,Midland,Michigan,-0.06,-0.02,0.06,0.04,-0.03,42516,43.62,-84.23,-0.4,0,0.2558139534883721,0.39130434782608714,-0.23076923076923084,0.0421455938697318,0.3397190293742018,0.7535121328224776,0.8671775223499362,0.2848020434227331
Coral Gables FL,Coral Gables,Florida,0.04,-0.01,0.01,0.01,0.04,42495,25.7,-80.26,0.26666666666666683,0.06249999999999978,0.023255813953488413,0.1304347826086958,0.1282051282051282,0.8301404853128991,0.43167305236270753,0.37420178799489145,0.5593869731800766,0.7113665389527458
Leominster MA,Leominster,Massachusetts,-0.01,0.09,-0.05,-0,-0.02,42479,42.52,-71.77,-0.06666666666666676,0.6875,-0.2558139534883722,0.04347826086956519,-0.17948717948717952,0.367816091954023,0.9489144316730523,0.1111111111111111,0.46998722860791825,0.34227330779054915
Moline IL,Moline,Illinois,0.01,0.01,0.03,0.05,-0.07,42427,41.49,-90.49,0.06666666666666665,0.1875,0.11627906976744184,0.4782608695652173,-0.435897435897436,0.5632183908045977,0.5874840357598978,0.5389527458492975,0.9169859514687101,0.08939974457215837
Greenwood IN,Greenwood,Indiana,0.02,0.04,0.01,0.03,-0.02,42298,39.62,-86.11,0.1333333333333333,0.375,0.023255813953488413,0.30434782608695654,-0.17948717948717952,0.6730523627075351,0.7969348659003831,0.37420178799489145,0.776500638569604,0.34227330779054915
Sierra Vista AZ,Sierra Vista,Arizona,-0.03,0.03,-0.04,-0.02,0.03,42088,31.57,-110.32,-0.19999999999999996,0.3125,-0.2093023255813954,-0.13043478260869568,0.07692307692307687,0.17879948914431673,0.7305236270753512,0.140485312899106,0.2515964240102171,0.6564495530012772
Haltom City TX,Haltom City,Texas,-0.01,0.01,0.03,-0.01,0.02,42053,32.82,-97.27,-0.06666666666666676,0.1875,0.11627906976744184,-0.04347826086956519,0.02564102564102555,0.367816091954023,0.5874840357598978,0.5389527458492975,0.3397190293742018,0.5951468710089399
Harrisonburg VA,Harrisonburg,Virginia,-0.03,-0.04,0.08,0.04,-0.06,41992,38.44,-78.87,-0.19999999999999996,-0.1250000000000001,0.34883720930232553,0.39130434782608714,-0.3846153846153847,0.17879948914431673,0.19284802043422733,0.8735632183908046,0.8671775223499362,0.12643678160919541
Aliso Viejo CA,Aliso Viejo,California,-0.04,-0.02,0.05,-0.02,-0.02,41975,33.57,-117.73,-0.2666666666666667,0,0.2093023255813955,-0.13043478260869568,-0.17948717948717952,0.10983397190293742,0.3397190293742018,0.6845466155810983,0.2515964240102171,0.34227330779054915
North Port FL,North Port,Florida,0.01,-0.02,0.06,0.01,-0.03,41919,27.05,-82.19,0.06666666666666665,0,0.2558139534883721,0.1304347826086958,-0.23076923076923084,0.5632183908045977,0.3397190293742018,0.7535121328224776,0.5593869731800766,0.2848020434227331
Covington KY,Covington,Kentucky,-0.01,0.05,-0.06,-0.03,-0.04,41896,39.04,-84.51,-0.06666666666666676,0.4374999999999998,-0.3023255813953488,-0.21739130434782605,-0.28205128205128216,0.367816091954023,0.8326947637292464,0.08556832694763729,0.17879948914431673,0.2260536398467433
Crystal Lake IL,Crystal Lake,Illinois,0.02,0.06,0,0.03,-0.09,41874,42.23,-88.33,0.1333333333333333,0.5,-0.023255813953488413,0.30434782608695654,-0.5384615384615385,0.6730523627075351,0.876117496807152,0.3090676883780332,0.776500638569604,0.034482758620689655
San Gabriel CA,San Gabriel,California,0.02,-0.02,0.03,-0.07,0.02,41861,34.09,-118.1,0.1333333333333333,0,0.11627906976744184,-0.5652173913043479,0.02564102564102555,0.6730523627075351,0.3397190293742018,0.5389527458492975,0.02554278416347382,0.5951468710089399
Bountiful UT,Bountiful,Utah,0.02,-0.01,0.1,0.05,0.01,41622,40.88,-111.87,0.1333333333333333,0.06249999999999978,0.4418604651162792,0.4782608695652173,-0.02564102564102566,0.6730523627075351,0.43167305236270753,0.9425287356321839,0.9169859514687101,0.5325670498084292
Prescott AZ,Prescott,Arizona,-0.04,-0.04,0.06,-0.01,0.03,41432,34.58,-112.45,-0.2666666666666667,-0.1250000000000001,0.2558139534883721,-0.04347826086956519,0.07692307692307687,0.10983397190293742,0.19284802043422733,0.7535121328224776,0.3397190293742018,0.6564495530012772
Georgetown TX,Georgetown,Texas,-0.02,0,0.04,-0.01,-0.03,41398,30.65,-97.69,-0.1333333333333333,0.125,0.16279069767441867,-0.04347826086956519,-0.23076923076923084,0.2656449553001277,0.5108556832694764,0.6232439335887612,0.3397190293742018,0.2848020434227331
Beavercreek OH,Beavercreek,Ohio,0.01,0.03,0.04,0,0,41297,39.73,-84.06,0.06666666666666665,0.3125,0.16279069767441867,0.04347826086956519,-0.07692307692307698,0.5632183908045977,0.7305236270753512,0.6232439335887612,0.46998722860791825,0.4661558109833972
La Quinta CA,La Quinta,California,0.02,-0.03,0.05,0.03,0.06,41239,33.67,-116.29,0.1333333333333333,-0.0625,0.2093023255813955,0.30434782608695654,0.23076923076923062,0.6730523627075351,0.2656449553001277,0.6845466155810983,0.776500638569604,0.7994891443167306
Ceres CA,Ceres,California,-0.01,0.02,0.01,-0.02,-0.03,41223,37.6,-120.96,-0.06666666666666676,0.24999999999999978,0.023255813953488413,-0.13043478260869568,-0.23076923076923084,0.367816091954023,0.6564495530012772,0.37420178799489145,0.2515964240102171,0.2848020434227331
Rohnert Park CA,Rohnert Park,California,-0.02,0.01,0.01,-0.01,0.04,41154,38.35,-122.7,-0.1333333333333333,0.1875,0.023255813953488413,-0.04347826086956519,0.1282051282051282,0.2656449553001277,0.5874840357598978,0.37420178799489145,0.3397190293742018,0.7113665389527458
Westfield MA,Westfield,Massachusetts,-0.02,0.1,0.01,-0.03,0.01,41068,42.14,-72.76,-0.1333333333333333,0.7500000000000002,0.023255813953488413,-0.21739130434782605,-0.02564102564102566,0.2656449553001277,0.9693486590038314,0.37420178799489145,0.17879948914431673,0.5325670498084292
Littleton CO,Littleton,Colorado,0,-0.02,0.13,0.02,-0.06,41063,39.59,-105.01,0,0,0.5813953488372092,0.21739130434782616,-0.3846153846153847,0.48148148148148145,0.3397190293742018,0.9859514687100894,0.6743295019157088,0.12643678160919541
Hickory NC,Hickory,North Carolina,-0.03,0.05,0,0.01,-0.05,40968,35.74,-81.33,-0.19999999999999996,0.4374999999999998,-0.023255813953488413,0.1304347826086958,-0.33333333333333337,0.17879948914431673,0.8326947637292464,0.3090676883780332,0.5593869731800766,0.17624521072796934
Lompoc CA,Lompoc,California,-0.01,0.01,0.02,-0.04,-0,40924,34.66,-120.47,-0.06666666666666676,0.1875,0.06976744186046502,-0.30434782608695654,-0.07692307692307698,0.367816091954023,0.5874840357598978,0.46360153256704983,0.1111111111111111,0.4661558109833972
Southaven MS,Southaven,Mississippi,-0.01,0.02,0.01,0.04,-0.05,40806,34.97,-90,-0.06666666666666676,0.24999999999999978,0.023255813953488413,0.39130434782608714,-0.33333333333333337,0.367816091954023,0.6564495530012772,0.37420178799489145,0.8671775223499362,0.17624521072796934
Lincoln CA,Lincoln,California,0.04,0.01,0.09,-0.05,-0.08,40805,38.89,-121.3,0.26666666666666683,0.1875,0.39534883720930236,-0.3913043478260869,-0.4871794871794872,0.8301404853128991,0.5874840357598978,0.9080459770114943,0.07151979565772669,0.06513409961685823
Dublin CA,Dublin,California,0.04,0.05,0.02,-0.06,0.03,40791,37.72,-121.91,0.26666666666666683,0.4374999999999998,0.06976744186046502,-0.4782608695652174,0.07692307692307687,0.8301404853128991,0.8326947637292464,0.46360153256704983,0.04469987228607918,0.6564495530012772
Belleville IL,Belleville,Illinois,0.01,0.02,0.04,0.03,-0.01,40745,38.53,-90,0.06666666666666665,0.24999999999999978,0.16279069767441867,0.30434782608695654,-0.1282051282051283,0.5632183908045977,0.6564495530012772,0.6232439335887612,0.776500638569604,0.40229885057471265
Altamonte Springs FL,Altamonte Springs,Florida,0.02,0.02,0.01,-0.02,0.03,40712,28.66,-81.4,0.1333333333333333,0.24999999999999978,0.023255813953488413,-0.13043478260869568,0.07692307692307687,0.6730523627075351,0.6564495530012772,0.37420178799489145,0.2515964240102171,0.6564495530012772
Findlay OH,Findlay,Ohio,-0.07,0.01,-0,0.03,-0.04,40571,41.04,-83.64,-0.4666666666666667,0.1875,-0.023255813953488413,0.30434782608695654,-0.28205128205128216,0.024265644955300127,0.5874840357598978,0.3090676883780332,0.776500638569604,0.2260536398467433
Fitchburg MA,Fitchburg,Massachusetts,-0.04,0.08,-0.03,-0.05,-0.03,40565,42.59,-71.82,-0.2666666666666667,0.625,-0.16279069767441867,-0.3913043478260869,-0.23076923076923084,0.10983397190293742,0.929757343550447,0.16219667943805874,0.07151979565772669,0.2848020434227331
Atlantic City NJ,Atlantic City,New Jersey,0.06,-0.06,-0.09,-0.01,0.02,40529,39.38,-74.45,0.3999999999999999,-0.25,-0.4418604651162791,-0.04347826086956519,0.02564102564102555,0.9233716475095786,0.09578544061302682,0.04342273307790549,0.3397190293742018,0.5951468710089399
Coppell TX,Coppell,Texas,0.04,-0.04,0.04,-0.02,-0.04,40487,32.96,-96.99,0.26666666666666683,-0.1250000000000001,0.16279069767441867,-0.13043478260869568,-0.28205128205128216,0.8301404853128991,0.19284802043422733,0.6232439335887612,0.2515964240102171,0.2260536398467433
Beverly MA,Beverly,Massachusetts,0.02,0.07,-0.02,-0.03,0.03,40441,42.56,-70.84,0.1333333333333333,0.5625,-0.11627906976744184,-0.21739130434782605,0.07692307692307687,0.6730523627075351,0.9003831417624522,0.20178799489144317,0.17879948914431673,0.6564495530012772
Hutchinson KS,Hutchinson,Kansas,-0.02,0.04,0.03,0.06,-0.01,40386,38.07,-97.91,-0.1333333333333333,0.375,0.11627906976744184,0.5652173913043479,-0.1282051282051283,0.2656449553001277,0.7969348659003831,0.5389527458492975,0.9578544061302682,0.40229885057471265
Culver City CA,Culver City,California,0.01,-0.03,-0.03,-0.06,0.05,40361,34.01,-118.4,0.06666666666666665,-0.0625,-0.16279069767441867,-0.4782608695652174,0.1794871794871793,0.5632183908045977,0.2656449553001277,0.16219667943805874,0.04469987228607918,0.7586206896551724
Brea CA,Brea,California,0.06,-0.09,0.06,0,0.01,40349,33.92,-117.87,0.3999999999999999,-0.4375,0.2558139534883721,0.04347826086956519,-0.02564102564102566,0.9233716475095786,0.031928480204342274,0.7535121328224776,0.46998722860791825,0.5325670498084292
Brookfield WI,Brookfield,Wisconsin,-0.03,-0.02,0.05,0.01,-0.09,40323,43.06,-88.12,-0.19999999999999996,0,0.2093023255813955,0.1304347826086958,-0.5384615384615385,0.17879948914431673,0.3397190293742018,0.6845466155810983,0.5593869731800766,0.034482758620689655
Holyoke MA,Holyoke,Massachusetts,-0.01,0.07,-0.08,-0,-0.05,40143,42.21,-72.64,-0.06666666666666676,0.5625,-0.39534883720930225,0.04347826086956519,-0.33333333333333337,0.367816091954023,0.9003831417624522,0.05236270753512133,0.46998722860791825,0.17624521072796934
Muskegon MI,Muskegon,Michigan,0.01,-0.01,-0.01,0.01,-0.09,40058,43.23,-86.26,0.06666666666666665,0.06249999999999978,-0.06976744186046513,0.1304347826086958,-0.5384615384615385,0.5632183908045977,0.43167305236270753,0.24521072796934865,0.5593869731800766,0.034482758620689655
Edmonds WA,Edmonds,Washington,0.04,-0.02,0.08,-0.03,-0,40023,47.83,-122.37,0.26666666666666683,0,0.34883720930232553,-0.21739130434782605,-0.07692307692307698,0.8301404853128991,0.3397190293742018,0.8735632183908046,0.17879948914431673,0.4661558109833972
Sumter SC,Sumter,South Carolina,-0.01,-0.02,-0.01,-0.01,0.01,40018,33.94,-80.39,-0.06666666666666676,0,-0.06976744186046513,-0.04347826086956519,-0.02564102564102566,0.367816091954023,0.3397190293742018,0.24521072796934865,0.3397190293742018,0.5325670498084292
Shelton CT,Shelton,Connecticut,0.01,-0,0,-0.01,-0.04,39988,41.3,-73.14,0.06666666666666665,0.125,-0.023255813953488413,-0.04347826086956519,-0.28205128205128216,0.5632183908045977,0.5108556832694764,0.3090676883780332,0.3397190293742018,0.2260536398467433
Hoboken NJ,Hoboken,New Jersey,-0,-0.01,-0.08,-0.04,-0.01,39972,40.74,-74.03,0,0.06249999999999978,-0.39534883720930225,-0.30434782608695654,-0.1282051282051283,0.48148148148148145,0.43167305236270753,0.05236270753512133,0.1111111111111111,0.40229885057471265
